Lat,Long,Vp,Vs,Rho
-82.0,34.0,6.98327,3.98457,2947.35
-82.0,35.0,6.99364,3.99049,2951.73
-82.0,36.0,7.004,3.9964,2956.1
-82.0,37.0,7.004,3.9964,2956.1
-82.0,38.0,7.004,3.9964,2956.1
-82.0,39.0,7.004,3.9964,2956.1
-82.0,40.0,7.004,3.9964,2956.1
-82.0,41.0,7.004,3.9964,2956.1
-82.0,42.0,7.004,3.9964,2956.1
-82.0,43.0,7.004,3.9964,2956.1
-82.0,44.0,7.004,3.9964,2956.1
-82.0,45.0,7.004,3.9964,2956.1
-82.0,46.0,7.004,3.9964,2956.1
-82.0,47.0,7.004,3.9964,2956.1
-82.0,48.0,7.004,3.9964,2956.1
-82.0,49.0,7.004,3.9964,2956.1
-82.0,50.0,7.004,3.9964,2956.1
-82.0,51.0,7.004,3.9964,2956.1
-82.0,52.0,7.004,3.9964,2956.1
-82.0,53.0,7.004,3.9964,2956.1
-82.0,54.0,7.004,3.9964,2956.1
-82.0,55.0,7.004,3.9964,2956.1
-82.0,56.0,7.004,3.9964,2956.1
-82.0,57.0,7.004,3.9964,2956.1
-82.0,58.0,7.004,3.9964,2956.1
-82.0,59.0,7.004,3.9964,2956.1
-82.0,60.0,7.004,3.9964,2956.1
-82.0,61.0,7.004,3.9964,2956.1
-82.0,62.0,7.004,3.9964,2956.1
-82.0,63.0,7.004,3.9964,2956.1
-82.0,64.0,7.004,3.9964,2956.1
-82.0,65.0,7.004,3.9964,2956.1
-82.0,66.0,7.004,3.9964,2956.1
-82.0,67.0,7.004,3.9964,2956.1
-82.0,68.0,7.004,3.9964,2956.1
-82.0,69.0,7.004,3.9964,2956.1
-82.0,70.0,7.004,3.9964,2956.1
-82.0,71.0,7.004,3.9964,2956.1
-82.0,72.0,7.00656,3.99786,2957.18
-82.0,73.0,7.01969,4.00535,2962.72
-82.0,74.0,7.02334,4.00743,2964.26
-82.0,75.0,7.03194,4.01234,2967.89
-82.0,76.0,7.04054,4.01725,2971.52
-82.0,77.0,7.04914,4.02215,2975.15
-82.0,78.0,7.057729999999999,4.02706,2978.78
-82.0,79.0,7.06633,4.031969999999999,2982.41
-82.0,80.0,7.072,4.0352,2984.8
-82.0,81.0,7.072,4.0352,2984.8
-82.0,82.0,7.06752,4.03265,2982.91
-82.0,83.0,7.06059,4.02869,2979.99
-82.0,84.0,7.05366,4.02473,2977.06
-82.0,85.0,7.0467200000000005,4.02078,2974.13
-82.0,86.0,7.03979,4.01682,2971.21
-82.0,87.0,7.0328599999999994,4.0128699999999995,2968.28
-82.0,88.0,7.0353,4.01426,2969.31
-82.0,89.0,7.03877,4.01624,2970.78
-82.0,90.0,7.04225,4.0182199999999995,2972.24
-82.0,91.0,7.04572,4.02021,2973.71
-82.0,92.0,7.04925,4.02222,2975.2
-82.0,93.0,7.04727,4.02109,2974.36
-82.0,94.0,7.04529,4.01996,2973.53
-82.0,95.0,7.03745,4.01548,2970.22
-82.0,96.0,7.02757,4.00985,2966.05
-82.0,97.0,7.01768,4.00421,2961.88
-82.0,98.0,7.00516,3.9916799999999997,2956.78
-82.0,99.0,6.9929499999999996,3.97999,2951.79
-82.0,100.0,6.98075,3.9683,2946.81
-82.0,101.0,6.96498,3.95479,2940.31
-82.0,102.0,6.9738999999999995,3.95392,2944.28
-82.0,103.0,6.982819999999999,3.95306,2948.26
-82.0,104.0,6.99174,3.95219,2952.23
-82.0,105.0,7.00067,3.95133,2956.21
-82.0,106.0,7.00621,3.94876,2958.75
-82.0,107.0,7.0195,3.9501,2964.58
-82.0,108.0,7.03279,3.95145,2970.4
-82.0,109.0,7.02987,3.95602,2968.95
-82.0,110.0,7.02694,3.9605900000000003,2967.5
-82.0,111.0,7.02785,3.9732800000000004,2967.45
-82.0,112.0,7.02709,3.98243,2966.8
-82.0,113.0,7.02633,3.99158,2966.14
-82.0,114.0,7.02557,4.0007399999999995,2965.48
-82.0,115.0,7.02481,4.0098899999999995,2964.83
-82.0,116.0,7.01926,4.00511,2962.54
-82.0,117.0,7.014399999999999,4.00233,2960.49
-82.0,118.0,7.00953,3.99956,2958.44
-82.0,119.0,7.00328,3.99599,2955.8
-82.0,120.0,7.0085,3.99897,2958.0
-82.0,121.0,7.01373,4.00195,2960.21
-82.0,122.0,7.01605,4.00327,2961.18
-82.0,123.0,7.00999,3.99982,2958.63
-82.0,124.0,7.003939999999999,3.99636,2956.07
-82.0,125.0,7.0098,3.99971,2958.55
-82.0,126.0,7.01553,4.00298,2960.97
-82.0,127.0,7.02127,4.00625,2963.39
-82.0,128.0,7.027,4.00953,2965.81
-82.0,129.0,7.03002,4.00889,2968.14
-82.0,130.0,7.008220000000001,3.97262,2969.63
-82.0,131.0,6.98642,3.93635,2971.12
-82.0,132.0,6.96462,3.90008,2972.61
-82.0,133.0,6.942819999999999,3.86381,2974.1
-82.0,134.0,6.92102,3.82754,2975.59
-82.0,135.0,6.90022,3.79279,2977.07
-82.0,136.0,6.88125,3.76079,2978.56
-82.0,137.0,6.87975,3.75259,2981.23
-82.0,138.0,6.8873,3.75671,2984.5
-82.0,139.0,6.8948599999999995,3.76083,2987.77
-82.0,140.0,6.90241,3.76495,2991.04
-82.0,141.0,6.90996,3.76907,2994.32
-82.0,142.0,6.917520000000001,3.77319,2997.59
-82.0,143.0,6.92501,3.77728,3000.84
-82.0,144.0,6.93,3.78,3003.0
-82.0,145.0,6.93,3.78,3003.0
-82.0,146.0,6.93,3.78,3003.0
-82.0,147.0,6.93,3.78,3003.0
-82.0,148.0,6.93,3.78,3003.0
-82.0,149.0,6.93,3.78,3003.0
-82.0,150.0,6.93,3.78,3003.0
-82.0,151.0,6.93,3.78,3003.0
-82.0,152.0,6.93,3.78,3003.0
-82.0,153.0,6.93,3.78,3003.0
-82.0,154.0,6.95725,3.80646,3008.76
-82.0,155.0,6.99946,3.84744,3017.7
-82.0,156.0,7.04167,3.88843,3026.63
-82.0,157.0,7.08388,3.92942,3035.56
-82.0,158.0,7.1261,3.9704099999999998,3044.49
-82.0,159.0,7.16831,4.0114,3053.42
-82.0,160.0,7.21273,4.05101,3064.66
-82.0,161.0,7.2574,4.09047,3076.16
-82.0,162.0,7.30207,4.12993,3087.65
-82.0,163.0,7.34674,4.16939,3099.14
-82.0,164.0,7.39171,4.20917,3110.68
-82.0,165.0,7.40885,4.21893,3117.89
-82.0,166.0,7.42599,4.228689999999999,3125.1
-82.0,167.0,7.40233,4.21522,3115.15
-82.0,168.0,7.36451,4.1936800000000005,3099.23
-82.0,169.0,7.3266800000000005,4.172140000000001,3083.31
-82.0,170.0,7.27361,4.14192,3060.98
-82.0,171.0,7.222390000000001,4.11275,3039.42
-82.0,172.0,7.17117,4.0835799999999995,3017.87
-82.0,173.0,7.10159,4.04396,2988.59
-82.0,174.0,7.1592,4.07677,3012.83
-82.0,175.0,7.216810000000001,4.10957,3037.07
-82.0,176.0,7.27442,4.14238,3061.32
-82.0,177.0,7.33203,4.17518,3085.56
-82.0,178.0,7.397,4.21218,3112.9
-82.0,179.0,7.445060000000001,4.23955,3133.13
-81.0,-180.0,3.14343,1.79001,1322.86
-81.0,-179.0,7.414020000000001,4.22187,3120.07
-81.0,-178.0,7.41443,4.2221,3120.24
-81.0,-177.0,7.45791,4.2468699999999995,3138.54
-81.0,-176.0,7.45817,4.24701,3138.64
-81.0,-175.0,7.45842,4.24716,3138.75
-81.0,-174.0,7.45867,4.2473,3138.86
-81.0,-173.0,7.44766,4.241029999999999,3134.22
-81.0,-172.0,7.43574,4.23424,3129.21
-81.0,-171.0,7.42382,4.22745,3124.19
-81.0,-170.0,7.41163,4.22051,3119.06
-81.0,-169.0,7.39893,4.21328,3113.72
-81.0,-168.0,7.37571,4.200060000000001,3103.94
-81.0,-167.0,7.41354,4.2216000000000005,3119.86
-81.0,-166.0,7.45137,4.24314,3135.78
-81.0,-165.0,7.473649999999999,4.25583,3145.16
-81.0,-164.0,7.476319999999999,4.257350000000001,3146.29
-81.0,-163.0,7.47899,4.25887,3147.41
-81.0,-162.0,7.48166,4.26039,3148.53
-81.0,-161.0,7.4882100000000005,4.26412,3151.29
-81.0,-160.0,7.49865,4.27006,3155.68
-81.0,-159.0,7.50908,4.27601,3160.07
-81.0,-158.0,7.519520000000001,4.28195,3164.46
-81.0,-157.0,7.52996,4.28789,3168.86
-81.0,-156.0,7.5263,4.285810000000001,3167.32
-81.0,-155.0,7.55001,4.29,3182.01
-81.0,-154.0,7.5234700000000005,4.2538599999999995,3181.5
-81.0,-153.0,7.49808,4.218310000000001,3181.5
-81.0,-152.0,7.472810000000001,4.182939999999999,3181.5
-81.0,-151.0,7.447550000000001,4.14757,3181.5
-81.0,-150.0,7.42229,4.1122,3181.5
-81.0,-149.0,7.39702,4.07683,3181.5
-81.0,-148.0,7.371180000000001,4.04066,3181.5
-81.0,-147.0,7.34207,3.9998899999999997,3181.5
-81.0,-146.0,7.35,4.011,3181.5
-81.0,-145.0,7.35,4.011,3181.5
-81.0,-144.0,7.35,4.011,3181.5
-81.0,-143.0,7.35,4.011,3181.5
-81.0,-142.0,7.35,4.011,3181.5
-81.0,-141.0,7.35264,4.01244,3182.64
-81.0,-140.0,7.34294,4.00715,3178.44
-81.0,-139.0,7.34298,4.00717,3178.46
-81.0,-138.0,7.34474,4.00813,3179.23
-81.0,-137.0,7.3465,4.0090900000000005,3179.99
-81.0,-136.0,7.34827,4.010050000000001,3180.75
-81.0,-135.0,7.350029999999999,4.011010000000001,3181.51
-81.0,-134.0,7.33901,4.005,3176.74
-81.0,-133.0,7.35119,4.01165,3182.01
-81.0,-132.0,7.31367,3.99118,3165.78
-81.0,-131.0,7.29851,3.9829,3159.21
-81.0,-130.0,7.2733,3.96914,3148.3
-81.0,-129.0,7.24808,3.95538,3137.38
-81.0,-128.0,7.22286,3.94162,3126.47
-81.0,-127.0,7.197640000000001,3.92785,3115.55
-81.0,-126.0,7.18822,3.92271,3111.47
-81.0,-125.0,7.19454,3.92617,3114.21
-81.0,-124.0,7.20087,3.92962,3116.95
-81.0,-123.0,7.207199999999999,3.9330700000000003,3119.69
-81.0,-122.0,7.21374,3.9366399999999997,3122.52
-81.0,-121.0,7.22045,3.9403,3125.42
-81.0,-120.0,7.22715,3.94396,3128.32
-81.0,-119.0,7.23248,3.94687,3130.63
-81.0,-118.0,7.23804,3.9499,3133.04
-81.0,-117.0,7.2510900000000005,3.95702,3138.69
-81.0,-116.0,7.26806,3.96629,3146.03
-81.0,-115.0,7.28504,3.97555,3153.38
-81.0,-114.0,7.29874,3.98302,3159.31
-81.0,-113.0,7.27159,3.96821,3147.56
-81.0,-112.0,7.24445,3.9534000000000002,3135.81
-81.0,-111.0,7.2173,3.93859,3124.06
-81.0,-110.0,7.18105,3.9188,3108.37
-81.0,-109.0,7.16614,3.91066,3101.91
-81.0,-108.0,7.15123,3.90253,3095.46
-81.0,-107.0,7.11843,3.88463,3081.26
-81.0,-106.0,7.08563,3.86673,3067.06
-81.0,-105.0,7.0626999999999995,3.85421,3057.14
-81.0,-104.0,7.03555,3.8394,3045.39
-81.0,-103.0,7.00841,3.82459,3033.64
-81.0,-102.0,6.98126,3.8097800000000004,3021.89
-81.0,-101.0,6.96391,3.80031,3014.38
-81.0,-100.0,6.94735,3.79127,3007.21
-81.0,-99.0,6.9307799999999995,3.78223,3000.04
-81.0,-98.0,6.9097100000000005,3.77073,2990.92
-81.0,-97.0,6.88007,3.75455,2978.09
-81.0,-96.0,6.847720000000001,3.7369,2964.08
-81.0,-95.0,6.83105,3.7278000000000002,2956.87
-81.0,-94.0,6.81439,3.71871,2949.66
-81.0,-93.0,6.79275,3.7069,2940.29
-81.0,-92.0,6.76484,3.6916700000000002,2928.21
-81.0,-91.0,6.73693,3.67644,2916.13
-81.0,-90.0,6.709020000000001,3.66121,2904.05
-81.0,-89.0,6.7076400000000005,3.6734299999999998,2897.34
-81.0,-88.0,6.73286,3.71318,2896.03
-81.0,-87.0,6.75808,3.7529299999999997,2894.72
-81.0,-86.0,6.7833000000000006,3.79267,2893.41
-81.0,-85.0,6.80851,3.83242,2892.09
-81.0,-84.0,6.827229999999999,3.86906,2887.76
-81.0,-83.0,6.85372,3.89882,2892.02
-81.0,-82.0,6.81367,3.8297800000000004,2896.89
-81.0,-81.0,6.83941,3.8499,2905.18
-81.0,-80.0,6.82747,3.81915,2911.41
-81.0,-79.0,6.81553,3.7884,2917.65
-81.0,-78.0,6.80358,3.75765,2923.88
-81.0,-77.0,6.79164,3.7269,2930.11
-81.0,-76.0,6.781359999999999,3.7006900000000003,2935.36
-81.0,-75.0,6.78052,3.70023,2935.0
-81.0,-74.0,6.81618,3.74837,2936.94
-81.0,-73.0,6.84403,3.7861100000000003,2938.38
-81.0,-72.0,6.87188,3.8238499999999997,2939.83
-81.0,-71.0,6.89972,3.86159,2941.27
-81.0,-70.0,6.927569999999999,3.89933,2942.72
-81.0,-69.0,6.954149999999999,3.9356,2943.98
-81.0,-68.0,6.98663,3.9787,2946.1
-81.0,-67.0,6.97567,3.97613,2939.75
-81.0,-66.0,6.95706,3.96553,2931.91
-81.0,-65.0,6.93846,3.95492,2924.07
-81.0,-64.0,6.91986,3.9443200000000003,2916.23
-81.0,-63.0,6.901260000000001,3.9337199999999997,2908.39
-81.0,-62.0,6.89534,3.93035,2905.89
-81.0,-61.0,6.86628,3.91378,2893.65
-81.0,-60.0,6.8927700000000005,3.92888,2904.81
-81.0,-59.0,6.91149,3.93955,2912.7
-81.0,-58.0,6.9367,3.95392,2923.33
-81.0,-57.0,6.96192,3.9683,2933.95
-81.0,-56.0,6.98714,3.98267,2944.58
-81.0,-55.0,7.012359999999999,3.99705,2955.21
-81.0,-54.0,7.027189999999999,4.0055,2961.46
-81.0,-53.0,7.03165,4.00804,2963.34
-81.0,-52.0,7.03611,4.01058,2965.22
-81.0,-51.0,7.04057,4.01313,2967.1
-81.0,-50.0,7.045319999999999,4.01583,2969.1
-81.0,-49.0,7.0503,4.01867,2971.2
-81.0,-48.0,7.05528,4.02151,2973.3
-81.0,-47.0,7.0617,4.02517,2976.0
-81.0,-46.0,7.06788,4.02869,2978.6
-81.0,-45.0,7.0681,4.02545,2979.07
-81.0,-44.0,7.0652,4.01867,2978.4
-81.0,-43.0,7.06231,4.01189,2977.74
-81.0,-42.0,7.05936,4.005,2977.07
-81.0,-41.0,7.0558000000000005,3.99668,2976.26
-81.0,-40.0,7.05225,3.98836,2975.44
-81.0,-39.0,7.04869,3.98004,2974.63
-81.0,-38.0,7.05335,3.97629,2976.68
-81.0,-37.0,7.03876,3.9618200000000003,2972.02
-81.0,-36.0,7.02417,3.94736,2967.37
-81.0,-35.0,7.02155,3.95322,2966.86
-81.0,-34.0,7.01893,3.9590799999999997,2966.35
-81.0,-33.0,7.0131499999999996,3.96964,2964.2
-81.0,-32.0,7.00873,3.9781999999999997,2962.76
-81.0,-31.0,7.00429,3.98675,2961.31
-81.0,-30.0,6.99987,3.99531,2959.86
-81.0,-29.0,7.00687,3.99992,2962.29
-81.0,-28.0,7.0148,4.00421,2965.03
-81.0,-27.0,7.0227200000000005,4.0085,2967.77
-81.0,-26.0,7.03074,4.01285,2970.54
-81.0,-25.0,7.03892,4.01728,2973.37
-81.0,-24.0,7.05034,4.02347,2977.31
-81.0,-23.0,7.04302,4.0195,2974.78
-81.0,-22.0,7.03569,4.01553,2972.25
-81.0,-21.0,7.0287,4.01174,2969.83
-81.0,-20.0,7.02214,4.00819,2967.57
-81.0,-19.0,7.015569999999999,4.00463,2965.3
-81.0,-18.0,7.009,4.00107,2963.03
-81.0,-17.0,6.997859999999999,3.99488,2958.76
-81.0,-16.0,6.98212,3.98604,2952.48
-81.0,-15.0,6.96638,3.9771900000000002,2946.21
-81.0,-14.0,6.95064,3.96835,2939.93
-81.0,-13.0,6.9349,3.9595100000000003,2933.66
-81.0,-12.0,6.92743,3.95524,2930.5
-81.0,-11.0,6.90271,3.94156,2921.19
-81.0,-10.0,6.912,3.94685,2925.08
-81.0,-9.0,6.93067,3.95663,2930.65
-81.0,-8.0,6.94318,3.96342,2934.99
-81.0,-7.0,6.95569,3.9701999999999997,2939.33
-81.0,-6.0,6.9681999999999995,3.97699,2943.67
-81.0,-5.0,6.98071,3.98377,2948.02
-81.0,-4.0,6.99198,3.98984,2951.81
-81.0,-3.0,6.996149999999999,3.99181,2952.49
-81.0,-2.0,6.995010000000001,3.99127,2952.31
-81.0,-1.0,6.995010000000001,3.99127,2952.31
-81.0,0.0,6.995010000000001,3.99127,2952.31
-81.0,1.0,6.995010000000001,3.99127,2952.31
-81.0,2.0,6.995010000000001,3.99127,2952.31
-81.0,3.0,6.9922200000000005,3.98968,2951.13
-81.0,4.0,7.002470000000001,3.99553,2955.45
-81.0,5.0,6.99955,3.9857600000000004,2954.5
-81.0,6.0,6.9943100000000005,3.97325,2952.63
-81.0,7.0,6.98907,3.96075,2950.75
-81.0,8.0,6.98384,3.9482399999999997,2948.88
-81.0,9.0,6.9786,3.93573,2947.0
-81.0,10.0,6.973649999999999,3.9239,2945.22
-81.0,11.0,6.9678,3.90991,2943.13
-81.0,12.0,6.97301,3.9223600000000003,2944.99
-81.0,13.0,6.97874,3.9360500000000003,2947.05
-81.0,14.0,6.98435,3.94946,2949.06
-81.0,15.0,6.9899700000000005,3.9628699999999997,2951.07
-81.0,16.0,6.99558,3.97629,2953.08
-81.0,17.0,7.0012,3.9897,2955.1
-81.0,18.0,6.99875,3.99341,2953.88
-81.0,19.0,6.988270000000001,3.98742,2949.46
-81.0,20.0,6.97779,3.98144,2945.04
-81.0,21.0,6.9673,3.97546,2940.61
-81.0,22.0,6.95634,3.9692,2935.98
-81.0,23.0,6.94499,3.96273,2931.19
-81.0,24.0,6.9336400000000005,3.95625,2926.4
-81.0,25.0,6.94978,3.96546,2933.21
-81.0,26.0,6.961180000000001,3.97197,2938.03
-81.0,27.0,6.9685299999999994,3.9761599999999997,2941.13
-81.0,28.0,6.97376,3.97915,2943.34
-81.0,29.0,6.979,3.98213,2945.55
-81.0,30.0,6.98415,3.9850700000000003,2947.72
-81.0,31.0,6.9883299999999995,3.98746,2949.49
-81.0,32.0,6.992520000000001,3.98985,2951.25
-81.0,33.0,6.9967,3.99224,2953.02
-81.0,34.0,7.004,3.9964,2956.1
-81.0,35.0,7.004,3.9964,2956.1
-81.0,36.0,7.004,3.9964,2956.1
-81.0,37.0,7.004,3.9964,2956.1
-81.0,38.0,7.004,3.9964,2956.1
-81.0,39.0,7.004,3.9964,2956.1
-81.0,40.0,7.004,3.9964,2956.1
-81.0,41.0,7.004,3.9964,2956.1
-81.0,42.0,7.004,3.9964,2956.1
-81.0,43.0,7.004,3.9964,2956.1
-81.0,44.0,7.004,3.9964,2956.1
-81.0,45.0,7.004,3.9964,2956.1
-81.0,46.0,7.001939999999999,3.9952199999999998,2955.23
-81.0,47.0,6.995939999999999,3.9918,2952.7
-81.0,48.0,6.9897,3.98824,2950.07
-81.0,49.0,6.98487,3.98548,2948.02
-81.0,50.0,6.98003,3.9827199999999996,2945.98
-81.0,51.0,6.97542,3.98009,2944.04
-81.0,52.0,6.97108,3.97762,2942.21
-81.0,53.0,6.96675,3.9751399999999997,2940.38
-81.0,54.0,6.96241,3.97267,2938.55
-81.0,55.0,6.958600000000001,3.9705,2936.94
-81.0,56.0,6.955310000000001,3.96862,2935.55
-81.0,57.0,6.95203,3.96675,2934.17
-81.0,58.0,6.94874,3.96487,2932.78
-81.0,59.0,6.94546,3.963,2931.39
-81.0,60.0,6.94546,3.963,2931.39
-81.0,61.0,6.93924,3.95945,2928.77
-81.0,62.0,6.9585,3.97044,2936.9
-81.0,63.0,6.95603,3.96903,2935.85
-81.0,64.0,6.96592,3.97467,2940.03
-81.0,65.0,6.97581,3.98031,2944.2
-81.0,66.0,6.9857,3.98596,2948.38
-81.0,67.0,6.99559,3.9916,2952.55
-81.0,68.0,7.004,3.9964,2956.1
-81.0,69.0,7.004,3.9964,2956.1
-81.0,70.0,7.0154700000000005,4.00295,2960.94
-81.0,71.0,7.02449,4.00809,2964.75
-81.0,72.0,7.033510000000001,4.01324,2968.55
-81.0,73.0,7.042520000000001,4.0183800000000005,2972.36
-81.0,74.0,7.05154,4.02353,2976.17
-81.0,75.0,7.06022,4.02848,2979.83
-81.0,76.0,7.07047,4.03433,2984.15
-81.0,77.0,7.0635900000000005,4.0304,2981.25
-81.0,78.0,7.0537,4.024760000000001,2977.08
-81.0,79.0,7.043810000000001,4.01911,2972.9
-81.0,80.0,7.03392,4.01347,2968.73
-81.0,81.0,7.02403,4.00783,2964.55
-81.0,82.0,7.0265,4.00924,2965.6
-81.0,83.0,7.00763,3.9984699999999997,2957.63
-81.0,84.0,7.004,3.9964,2956.1
-81.0,85.0,6.993180000000001,3.99023,2951.53
-81.0,86.0,6.98586,3.98605,2948.44
-81.0,87.0,6.97854,3.98187,2945.35
-81.0,88.0,6.971220000000001,3.97769,2942.26
-81.0,89.0,6.9639,3.97352,2939.17
-81.0,90.0,6.95716,3.96968,2936.33
-81.0,91.0,6.95101,3.96617,2933.74
-81.0,92.0,6.94487,3.96266,2931.14
-81.0,93.0,6.93872,3.95915,2928.55
-81.0,94.0,6.936,3.9576,2927.4
-81.0,95.0,6.936,3.9576,2927.4
-81.0,96.0,6.936,3.9576,2927.4
-81.0,97.0,6.94978,3.96546,2933.21
-81.0,98.0,6.961180000000001,3.97197,2938.03
-81.0,99.0,6.9685299999999994,3.9761599999999997,2941.13
-81.0,100.0,6.97376,3.97915,2943.34
-81.0,101.0,6.979,3.98213,2945.55
-81.0,102.0,6.98415,3.9850700000000003,2947.72
-81.0,103.0,6.9883299999999995,3.98746,2949.49
-81.0,104.0,6.992520000000001,3.98985,2951.25
-81.0,105.0,6.9967,3.99224,2953.02
-81.0,106.0,7.004,3.9964,2956.1
-81.0,107.0,7.004,3.9964,2956.1
-81.0,108.0,7.004,3.9964,2956.1
-81.0,109.0,7.004,3.9964,2956.1
-81.0,110.0,7.004,3.9964,2956.1
-81.0,111.0,7.004,3.9964,2956.1
-81.0,112.0,7.004,3.9964,2956.1
-81.0,113.0,7.004,3.9964,2956.1
-81.0,114.0,7.004,3.9964,2956.1
-81.0,115.0,7.01405,4.00214,2960.34
-81.0,116.0,7.02491,4.00833,2964.93
-81.0,117.0,7.03578,4.014530000000001,2969.51
-81.0,118.0,7.04476,4.01966,2973.3
-81.0,119.0,7.05016,4.02274,2975.58
-81.0,120.0,7.0577,4.02704,2978.77
-81.0,121.0,7.0528699999999995,4.02428,2976.72
-81.0,122.0,7.04803,4.02152,2974.68
-81.0,123.0,7.0407,4.01734,2971.59
-81.0,124.0,7.03021,4.01136,2967.16
-81.0,125.0,7.019729999999999,4.00538,2962.74
-81.0,126.0,7.00925,3.99939,2958.32
-81.0,127.0,7.004,3.9964,2956.1
-81.0,128.0,7.004,3.9964,2956.1
-81.0,129.0,7.004,3.9964,2956.1
-81.0,130.0,7.004,3.9964,2956.1
-81.0,131.0,7.004,3.9964,2956.1
-81.0,132.0,7.00054,3.99443,2954.64
-81.0,133.0,6.99653,3.9829299999999996,2957.08
-81.0,134.0,6.95767,3.91287,2962.16
-81.0,135.0,6.962770000000001,3.92206,2961.49
-81.0,136.0,6.942399999999999,3.88535,2964.15
-81.0,137.0,6.92204,3.84864,2966.81
-81.0,138.0,6.901680000000001,3.81193,2969.47
-81.0,139.0,6.88132,3.77522,2972.14
-81.0,140.0,6.865489999999999,3.7448099999999998,2975.04
-81.0,141.0,6.875430000000001,3.75023,2979.35
-81.0,142.0,6.883859999999999,3.75483,2983.0
-81.0,143.0,6.8926099999999995,3.7596,2986.8
-81.0,144.0,6.9013599999999995,3.76438,2990.59
-81.0,145.0,6.9101099999999995,3.7691500000000002,2994.38
-81.0,146.0,6.91886,3.77393,2998.17
-81.0,147.0,6.93,3.78,3003.0
-81.0,148.0,6.93,3.78,3003.0
-81.0,149.0,6.93,3.78,3003.0
-81.0,150.0,6.93,3.78,3003.0
-81.0,151.0,6.93,3.78,3003.0
-81.0,152.0,6.93,3.78,3003.0
-81.0,153.0,6.93,3.78,3003.0
-81.0,154.0,6.93,3.78,3003.0
-81.0,155.0,6.92765,3.77772,3002.5
-81.0,156.0,6.98758,3.8359099999999997,3015.18
-81.0,157.0,6.996180000000001,3.8672600000000004,3005.02
-81.0,158.0,7.02199,3.90789,3002.37
-81.0,159.0,7.04781,3.9485300000000003,2999.72
-81.0,160.0,7.0736300000000005,3.98916,2997.08
-81.0,161.0,7.0994399999999995,4.02979,2994.43
-81.0,162.0,7.134939999999999,4.06295,3002.62
-81.0,163.0,7.18009,4.08866,3021.62
-81.0,164.0,7.22523,4.11437,3040.62
-81.0,165.0,7.27038,4.14008,3059.62
-81.0,166.0,7.31419,4.16502,3078.05
-81.0,167.0,7.35693,4.18936,3096.04
-81.0,168.0,7.39967,4.2137,3114.03
-81.0,169.0,7.4368,4.23484,3129.65
-81.0,170.0,7.47489,4.25654,3145.68
-81.0,171.0,7.47236,4.2551000000000005,3144.62
-81.0,172.0,7.44852,4.24152,3134.59
-81.0,173.0,7.42469,4.22795,3124.55
-81.0,174.0,7.40481,4.21663,3116.19
-81.0,175.0,7.434270000000001,4.2334,3128.59
-81.0,176.0,7.46373,4.25018,3140.99
-81.0,177.0,7.493189999999999,4.26696,3153.39
-81.0,178.0,7.53546,4.29103,3171.17
-81.0,179.0,7.54773,4.2980100000000006,3176.34
-80.0,-180.0,-10.36701,-5.90344,-4362.79
-80.0,-179.0,7.7456499999999995,4.41072,3259.63
-80.0,-178.0,7.5187100000000004,4.28149,3164.12
-80.0,-177.0,7.51886,4.281569999999999,3164.19
-80.0,-176.0,7.519010000000001,4.28166,3164.25
-80.0,-175.0,7.51916,4.28175,3164.31
-80.0,-174.0,7.49929,4.27043,3155.95
-80.0,-173.0,7.461810000000001,4.24908,3140.18
-80.0,-172.0,7.42433,4.22774,3124.4
-80.0,-171.0,7.3584499999999995,4.19023,3096.68
-80.0,-170.0,7.26873,4.13914,3058.93
-80.0,-169.0,7.18106,4.08922,3022.03
-80.0,-168.0,7.20434,4.10247,3031.83
-80.0,-167.0,7.22762,4.115729999999999,3041.62
-80.0,-166.0,7.25057,4.1288,3051.28
-80.0,-165.0,7.27321,4.14169,3060.81
-80.0,-164.0,7.295859999999999,4.15459,3070.34
-80.0,-163.0,7.32092,4.16886,3080.89
-80.0,-162.0,7.34964,4.18521,3092.97
-80.0,-161.0,7.37836,4.201560000000001,3105.06
-80.0,-160.0,7.40708,4.21792,3117.14
-80.0,-159.0,7.5178,4.28097,3163.74
-80.0,-158.0,7.49763,4.26948,3155.25
-80.0,-157.0,7.47552,4.23681,3156.12
-80.0,-156.0,7.48623,4.24498,3159.58
-80.0,-155.0,7.49011,4.240600000000001,3164.56
-80.0,-154.0,7.49399,4.23622,3169.53
-80.0,-153.0,7.49787,4.23184,3174.5
-80.0,-152.0,7.50175,4.22746,3179.47
-80.0,-151.0,7.5003400000000005,4.22147,3181.5
-80.0,-150.0,7.4952700000000005,4.21437,3181.5
-80.0,-149.0,7.47094,4.18031,3181.5
-80.0,-148.0,7.439220000000001,4.1358999999999995,3181.5
-80.0,-147.0,7.4075,4.091489999999999,3181.5
-80.0,-146.0,7.37577,4.04708,3181.5
-80.0,-145.0,7.3479399999999995,4.00988,3180.61
-80.0,-144.0,7.33698,4.0039,3175.86
-80.0,-143.0,7.326020000000001,3.99791,3171.12
-80.0,-142.0,7.31609,3.9924899999999997,3166.82
-80.0,-141.0,7.30639,3.9871999999999996,3162.62
-80.0,-140.0,7.2966999999999995,3.98191,3158.43
-80.0,-139.0,7.287,3.97662,3154.23
-80.0,-138.0,7.28,3.9728000000000003,3151.2
-80.0,-137.0,7.28,3.9728000000000003,3151.2
