46.816446083749184, 39.21537240913252
47.10023866348448, 38.302773286798235
47.265784334996745, 37.52187748607797
47.715122586244306, 36.76778855612869
48.09013420946595, 35.9840622162587
48.59014970709481, 34.905526898828924
49.09466984884646, 33.92276370604187
49.473059955160195, 33.16750925997212
49.92802901156123, 32.37162825198856
50.25236338840158, 31.624365916459233
50.860490344977215, 30.792187406437932
51.333477977869386, 29.996372999375545
51.819979543129904, 29.28267752811598
52.468648296810585, 28.547403358397283
53.22542850943805, 27.862079879556212
53.98220872206552, 27.14878401382367
54.928183987849856, 26.34877374872756
55.87415925363419, 25.699814372845406
56.82013451941853, 25.09001633861131
57.76610978520286, 24.519379646025275
58.80668257756563, 23.899325069930974
59.94185289650683, 23.22798778453564
61.07702321544804, 22.565974628104126
62.1175960078108, 21.878786323470294
62.968973747016705, 21.274582766614493
63.820351486222606, 20.636812345488927
64.73929888727025, 19.987852969606767
65.41499550568763, 19.260570910428488
66.090692124105, 18.53328885125021
66.65827728357561, 17.866613630336786
67.22586244304621, 17.111359184267034
67.75560859188545, 16.457737743902968
68.20337021769002, 15.768684613476367
68.58176032400377, 15.083361134635297
69.11781297461488, 14.319948075722198
69.55926809864758, 13.456300630447993
70.06378824039922, 12.798949538498395
70.41064583785348, 12.108963995175413
70.82056845302668, 11.360369641222677
71.30707001828719, 10.589130974072084
71.55842916033848, 9.702406309612414
72.0030375352571, 8.872325728607974
72.29628986765024, 7.9737127997194275
72.67467997396398, 6.986287542450457
72.99631156433065, 6.076252555581226
73.36118773827604, 5.336316321380614
73.81615679467708, 4.5331092120683385
74.22607940985029, 3.683947467148645
74.68555311037412, 2.9806417395916274
74.98285962247776, 2.219792816143582
75.24300282056845, 1.4071949769463128
75.83423736168366, 0.8407541423939993
